ts_ms,symbol,asset,source,event_type,urgency,sentiment,abs_sentiment,confidence,hour,ret_1h,ret_4h,exc_1h,exc_4h
1777405153000,BTCUSDT,BTC,cointelegraph,macro,2,-0.4,0.4,0.8,19,0.0012610162029575989,-0.000244760834073543,0.0,0.0
1777405163000,BTCUSDT,ALL,cointelegraph,exchange,2,0.8,0.8,0.9,19,0.0012610162029575989,-0.000244760834073543,0.0,0.0
1777406439000,BTCUSDT,ALL,theblock,regulatory,2,0.4,0.4,0.7,20,0.0008086185588829231,4.03392478354192e-05,0.0,0.0
1777410709000,BTCUSDT,ALL,theblock,regulatory,2,-0.35,0.35,0.8,21,-0.00026900368969873245,-0.000823774687538692,0.0,0.0
1777410709000,BTCUSDT,BTC,decrypt,influencer,2,-0.4,0.4,0.7,21,-0.00026900368969873245,-0.000823774687538692,0.0,0.0
1777411435000,BTCUSDT,ALL,coindesk,regulatory,2,0.2,0.2,0.8,21,0.0003688010558142718,-0.0008539828286019402,0.0,0.0
1777412526000,BTCUSDT,BTC,theblock,influencer,3,0.8,0.8,0.8,21,-0.0007555961998542138,0.003618294493094698,0.0,0.0
1777417061000,BTCUSDT,BTC,coindesk,influencer,3,0.6,0.6,0.8,22,0.001364328068426346,0.003948549089573428,0.0,0.0
1777418887000,BTCUSDT,ALL,decrypt,exchange,2,-0.45,0.45,0.8,23,0.0006002939316027689,0.007247454323637381,0.0,0.0
1777418967000,BTCUSDT,ALL,coindesk,exchange,2,0.4,0.4,0.8,23,0.0006002939316027689,0.007247454323637381,0.0,0.0
1777419517000,BTCUSDT,BTC,cointelegraph,macro,2,-0.5,0.5,0.8,23,0.0013071960526715998,0.010201607533978807,0.0,0.0
1777420338000,ETHUSDT,ETH,theblock,influencer,2,0.2,0.2,0.8,23,0.0013016397166094595,0.009653099911768104,-0.0009150731430365155,0.0011125400132996344
1777420518000,BTCUSDT,ALL,theblock,exchange,2,-0.45,0.45,0.8,23,0.0026524917465806652,0.007984593617355706,0.0,0.0
1777422235000,BTCUSDT,ALL,decrypt,regulatory,3,0.8,0.8,0.9,0,-0.0010888473208067184,0.009467730548679443,0.0,0.0
1777426594000,BTCUSDT,ALL,theblock,influencer,3,-0.6,0.6,0.8,1,0.0003237776184337182,0.010962502913540506,0.0,0.0
1777428140000,BTCUSDT,ALL,decrypt,regulatory,3,-0.8,0.8,0.7,2,-0.0003633370345927922,0.008706119350275543,0.0,0.0
1777433953000,BTCUSDT,BTC,cointelegraph,macro,2,-0.45,0.45,0.8,3,0.0031005806891128973,0.0006284452428162446,0.0,0.0
1777437495000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.7,0.7,0.8,4,-0.0009050920806383811,-0.003274783006825155,0.0,0.0
1777446125000,BTCUSDT,BTC,coindesk,influencer,3,0.5,0.5,0.8,7,-0.000504015378764433,0.006189537300123282,0.0,0.0
1777447656000,BTCUSDT,BTC,coindesk,macro,2,0.7,0.7,0.8,7,-0.0014440411676879261,0.006221113502932418,0.0,0.0
1777448392000,BTCUSDT,ALL,cointelegraph,exchange,2,-0.45,0.45,0.8,7,-0.0008122908091856562,0.005756438522940277,0.0,0.0
1777448402000,BTCUSDT,BTC,cointelegraph,influencer,3,0.8,0.8,0.7,7,-0.0008185317348683441,0.006234641181289913,0.0,0.0
1777449207000,XRPUSDT,XRP,coindesk,other,2,-0.7,0.7,0.8,7,-0.0002873769667360859,0.0019397945254688853,-0.00019237821002593414,-0.005021459998003408
1777450563000,BTCUSDT,ALL,coindesk,regulatory,3,-0.7,0.7,0.8,8,0.0003226554857722608,0.00034690652107749465,0.0,0.0
1777451934000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.3,0.3,0.7,8,0.002505680277272937,0.0012625721956429636,0.0,0.0
1777456662000,BTCUSDT,ALL,theblock,regulatory,2,-0.4,0.4,0.8,9,-0.0004738128331214231,-0.01285908983926265,0.0,0.0
1777459103000,BTCUSDT,ALL,cointelegraph,hack,2,0.0,0.0,0.8,10,9.953095393333555e-05,-0.012396889735045269,0.0,0.0
1777460479000,BTCUSDT,ALL,theblock,regulatory,3,-0.5,0.5,0.8,11,-0.000647074265833103,-0.015451091131560735,0.0,0.0
1777462105000,BTCUSDT,ALL,theblock,hack,3,-0.8,0.8,0.9,11,-0.007157264430716959,-0.017151503356759967,0.0,0.0
1777465197000,BTCUSDT,BTC,coindesk,influencer,3,0.8,0.8,0.7,12,-0.002731897564925423,-0.018104833409086196,0.0,0.0
1777467378000,BTCUSDT,BTC,theblock,regulatory,3,0.7,0.7,0.8,12,-0.0054801141346884075,-0.01449656783057618,0.0,0.0
1777467478000,BTCUSDT,ALL,decrypt,regulatory,3,-0.7,0.7,0.8,12,-0.0054801141346884075,-0.01449656783057618,0.0,0.0
1777468299000,BTCUSDT,ALL,coindesk,regulatory,3,-0.7,0.7,0.8,13,-0.00616441908713683,-0.014686073651452247,0.0,0.0
1777470105000,BTCUSDT,ALL,theblock,exchange,2,0.4,0.4,0.8,13,-0.00019176183832381177,-0.0075117380697767855,0.0,0.0
1777473012000,ETHUSDT,ETH,decrypt,influencer,2,0.0,0.0,0.8,14,-0.010306905148674828,-0.03100758358887057,-0.0010542835899388647,-0.012419734758888024
1777473567000,BTCUSDT,BTC,coindesk,macro,2,-0.55,0.55,0.8,14,-0.008188531252211084,-0.01775182612105708,0.0,0.0
1777473568000,BTCUSDT,ALL,cointelegraph,regulatory,3,0.5,0.5,0.8,14,-0.008188531252211084,-0.01775182612105708,0.0,0.0
1777474929000,BTCUSDT,ALL,coindesk,influencer,2,-0.2,0.2,0.6,15,-0.0036277320837245774,-0.012085233818843522,0.0,0.0
1777475565000,BTCUSDT,BTC,coindesk,regulatory,2,0.0,0.0,0.8,15,-0.0048320000000000585,-0.009462688524590201,0.0,0.0
1777475740000,BTCUSDT,ALL,coindesk,exchange,2,0.5,0.5,0.8,15,-0.006649154350272579,-0.009095536379063351,0.0,0.0
1777477111000,BTCUSDT,ALL,cointelegraph,hack,3,-0.8,0.8,0.9,15,-0.0011538005923001915,-0.0070607436656795475,0.0,0.0
1777480668000,BTCUSDT,BTC,theblock,influencer,3,0.8,0.8,0.9,16,0.0017261113645570259,-0.0014986689479430382,0.0,0.0
1777481203000,BTCUSDT,BTC,decrypt,macro,2,-0.6,0.6,0.8,16,0.0023582177013816708,-0.00023824911438208307,0.0,0.0
1777482009000,BTCUSDT,ALL,coindesk,influencer,2,0.4,0.4,0.8,17,-0.012039323364215204,-0.003262153566560788,0.0,0.0
1777484110000,BTCUSDT,ALL,theblock,macro,2,-0.2,0.2,0.7,17,-0.010206748819659772,-0.0009976541184211207,0.0,0.0
1777484285000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.3,0.3,0.8,17,-0.010206748819659772,-0.0009976541184211207,0.0,0.0
1777484286000,BTCUSDT,ALL,cointelegraph,exchange,3,0.6,0.6,0.8,17,-0.010206748819659772,-0.0009976541184211207,0.0,0.0
1777485022000,BTCUSDT,ALL,theblock,exchange,3,0.7,0.7,0.8,17,-0.008795808989314091,-0.003282578588341578,0.0,0.0
1777487023000,BTCUSDT,ALL,decrypt,exchange,2,0.4,0.4,0.7,18,0.0050687707858256825,0.009173341395391832,0.0,0.0
1777487193000,BTCUSDT,BTC,coindesk,influencer,2,-0.45,0.45,0.8,18,0.002748773517668779,0.010591500611843996,0.0,0.0
1777490105000,BTCUSDT,BTC,coindesk,exchange,3,-0.65,0.65,0.8,19,0.0009313895347127232,0.0025747222706791195,0.0,0.0
1777492382000,BTCUSDT,ALL,coindesk,macro,2,-0.45,0.45,0.8,19,0.0014944975018480466,0.002860362083143997,0.0,0.0
1777494924000,BTCUSDT,ALL,theblock,regulatory,3,-0.7,0.7,0.8,20,0.002228744281815409,0.004193280483799189,0.0,0.0
1777495124000,BTCUSDT,ALL,cointelegraph,influencer,3,0.6,0.6,0.8,20,0.002228744281815409,0.004193280483799189,0.0,0.0
1777498206000,BTCUSDT,ALL,coindesk,influencer,2,-0.4,0.4,0.7,21,0.0007764445636497808,0.004962052490497859,0.0,0.0
1777498752000,BTCUSDT,BTC,cointelegraph,influencer,3,0.7,0.7,0.8,21,0.0002682292877149717,0.005313362782811026,0.0,0.0
1777501113000,BTCUSDT,ALL,coindesk,regulatory,2,0.0,0.0,0.8,22,-0.0021585471736613737,0.004559611456239621,0.0,0.0
1777502024000,BTCUSDT,ALL,theblock,influencer,3,-0.5,0.5,0.8,22,-0.0016165791705201604,-0.005626896002135617,0.0,0.0
1777502470000,BTCUSDT,ALL,decrypt,regulatory,3,-0.7,0.7,0.8,22,-0.001369986803338663,-0.00420401527324521,0.0,0.0
1777503026000,BTCUSDT,BTC,coindesk,influencer,3,0.8,0.8,0.7,22,-0.0019410652652575022,-0.0029322755506643317,0.0,0.0
1777504837000,BTCUSDT,BTC,theblock,macro,2,-0.35,0.35,0.8,23,0.0006173848880068888,0.0016201404200881786,0.0,0.0
1777505557000,BTCUSDT,ALL,decrypt,regulatory,2,0.3,0.3,0.8,23,0.004270217710170332,0.0013325642335646481,0.0,0.0
1777508660000,BTCUSDT,ALL,decrypt,geopolitical,2,0.0,0.0,0.8,0,0.007011528530365796,-0.0017747766723967828,0.0,0.0
1777513112000,BTCUSDT,BTC,cointelegraph,macro,2,-0.4,0.4,0.8,1,-0.009586487831713453,-0.008364550860555986,0.0,0.0
1777527551000,BTCUSDT,BTC,cointelegraph,macro,2,-0.4,0.4,0.8,5,0.0004839685420447992,0.004919069998441383,0.0,0.0
1777531098000,BTCUSDT,ALL,cointelegraph,geopolitical,2,0.2,0.2,0.8,6,0.00437314935934241,0.003947241261490708,0.0,0.0
1777532090000,BTCUSDT,ALL,theblock,hack,2,-0.4,0.4,0.8,6,0.005387735726638754,0.0036319099585195858,0.0,0.0
1777545448000,BTCUSDT,ALL,cointelegraph,regulatory,3,0.5,0.5,0.8,10,-0.0014931021939950107,0.0039890577728238785,0.0,0.0
1777546264000,BTCUSDT,ALL,coindesk,influencer,3,0.8,0.8,0.7,10,0.00040471580059397994,0.003585226939419872,0.0,0.0
1777550451000,BTCUSDT,ALL,theblock,regulatory,2,0.2,0.2,0.6,12,0.0028399565703163265,0.0038918020691112165,0.0,0.0
1777552182000,BTCUSDT,ALL,theblock,regulatory,3,-0.8,0.8,0.9,12,-0.0010085134987719568,0.0003108961233713181,0.0,0.0
1777552718000,BTCUSDT,BTC,cointelegraph,macro,2,-0.65,0.65,0.8,12,0.005023014225557176,0.0011489081176436766,0.0,0.0
1777556365000,ETHUSDT,ETH,cointelegraph,influencer,3,0.8,0.8,0.7,13,-0.004631097024124009,-0.007061102306744171,-0.0008251541790305073,-0.000834820945686432
1777557546000,BTCUSDT,ALL,theblock,hack,3,-0.8,0.8,0.9,13,-0.003238770098553556,-0.0023964703130165965,0.0,0.0
1777557726000,BTCUSDT,BTC,coindesk,macro,2,-0.4,0.4,0.8,14,-0.0011389591631297824,-0.0023324408806190133,0.0,0.0
1777559892000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.7,0.7,0.8,14,0.0015636632840125841,0.0006847739695776678,0.0,0.0
1777564895000,BTCUSDT,ALL,theblock,exchange,3,0.7,0.7,0.8,16,-0.0010647812604780427,-2.6959800842996096e-05,0.0,0.0
1777564895000,BTCUSDT,ALL,theblock,hack,3,-0.8,0.8,0.9,16,-0.0010647812604780427,-2.6959800842996096e-05,0.0,0.0
1777565721000,BTCUSDT,BTC,theblock,macro,2,-0.55,0.55,0.8,16,-0.0029437722606326933,0.0012854860674627044,0.0,0.0
1777567087000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.8,0.8,0.9,16,-0.0023807147305136,0.0023393223863683588,0.0,0.0
1777567097000,BTCUSDT,BTC,cointelegraph,regulatory,2,0.2,0.2,0.8,16,-0.0023807147305136,0.0023393223863683588,0.0,0.0
1777568258000,BTCUSDT,ALL,coindesk,regulatory,2,-0.4,0.4,0.7,16,0.000886112048986698,0.003313020589189808,0.0,0.0
1777568538000,BTCUSDT,ALL,coindesk,exchange,3,0.7,0.7,0.8,17,-0.0003272687730826451,0.0016941202981315406,0.0,0.0
1777570719000,BTCUSDT,ALL,cointelegraph,regulatory,2,0.4,0.4,0.7,17,0.003121944379049335,0.0030138836386717216,0.0,0.0
1777570729000,BTCUSDT,ALL,cointelegraph,regulatory,2,0.2,0.2,0.8,17,0.003121944379049335,0.0030138836386717216,0.0,0.0
1777572085000,BTCUSDT,ALL,theblock,regulatory,2,0.2,0.2,0.8,18,0.001537146550653068,0.00035149007151935585,0.0,0.0
1777572175000,BTCUSDT,ALL,decrypt,exchange,2,0.4,0.4,0.8,18,0.001537146550653068,0.00035149007151935585,0.0,0.0
1777573436000,BTCUSDT,ALL,coindesk,exchange,3,0.8,0.8,0.9,18,0.0024968127816469288,0.002075083981974535,0.0,0.0
1777575718000,BTCUSDT,BTC,theblock,influencer,2,0.4,0.4,0.8,19,-0.0001702411418010863,-0.0023910963751982983,0.0,0.0
1777577904000,BTCUSDT,BTC,cointelegraph,macro,2,-0.7,0.7,0.8,19,0.0010195796176695193,-0.0014245858399307698,0.0,0.0
1777580626000,BTCUSDT,ALL,decrypt,influencer,2,-0.4,0.4,0.7,20,-0.0018165076241800637,0.0007242755348642049,0.0,0.0
1777581171000,BTCUSDT,ALL,decrypt,regulatory,2,0.2,0.2,0.6,20,-0.0013227452727407885,-0.0007537635579102364,0.0,0.0
1777581622000,BTCUSDT,ALL,theblock,exchange,2,0.5,0.5,0.8,20,-0.0030981923619456397,-0.0009645525312157455,0.0,0.0
1777587534000,BTCUSDT,ALL,decrypt,regulatory,3,-0.5,0.5,0.8,22,-0.0010470524426686723,0.0029157792897214208,0.0,0.0
1777588260000,BTCUSDT,ALL,coindesk,influencer,3,0.7,0.7,0.8,22,0.0003516856276408742,0.003929208985122168,0.0,0.0
1777588805000,ETHUSDT,ETH,theblock,hack,3,-0.7,0.7,0.8,22,0.0008641280504826376,0.004590957232308401,0.0006672182375351277,0.0011200778747453288
1777589626000,BTCUSDT,ALL,decrypt,regulatory,2,0.0,0.0,0.8,22,0.0014364404923277174,0.004662824091065332,0.0,0.0
1777591897000,BTCUSDT,BTC,decrypt,macro,2,-0.7,0.7,0.8,23,0.0015716811840986722,0.010413124631606596,0.0,0.0
1777593263000,BTCUSDT,ALL,decrypt,influencer,2,0.0,0.0,0.8,23,0.001460183476480914,0.010275641721690931,0.0,0.0
1777593623000,ETHUSDT,ETH,theblock,hack,2,-0.2,0.2,0.8,0,0.0002960174606121413,0.008937960042060933,-0.00042339919495537615,0.0006983911587656877
1777598076000,BTCUSDT,ALL,coindesk,regulatory,2,0.0,0.0,0.8,1,5.4818335950113095e-05,0.005821185198527257,0.0,0.0
1777613895000,BTCUSDT,BTC,cointelegraph,macro,2,-0.43,0.43,0.78,5,-0.0007649918962723268,0.002008946515397181,0.0,0.0
1777621080000,BTCUSDT,BTC,cointelegraph,macro,2,-0.4,0.4,0.8,7,0.004854482415391326,0.005402816321908199,0.0,0.0
1777628244000,BTCUSDT,ALL,cointelegraph,regulatory,2,0.8,0.8,0.9,9,-0.00037435329271751083,0.012670040892888812,0.0,0.0
1777631891000,BTCUSDT,BTC,cointelegraph,macro,2,-0.7,0.7,0.8,10,0.002095377134875065,0.012242299485793362,0.0,0.0
1777631891000,BTCUSDT,BTC,cointelegraph,influencer,3,0.8,0.8,0.9,10,0.002095377134875065,0.012242299485793362,0.0,0.0
1777632162000,BTCUSDT,ALL,coindesk,regulatory,3,0.7,0.7,0.8,10,0.0012804783351452187,0.014391339234870903,0.0,0.0
1777635514000,BTCUSDT,ALL,cointelegraph,exchange,2,0.2,0.2,0.8,11,0.007055673422820652,0.01616139329785926,0.0,0.0
1777641715000,BTCUSDT,BTC,coindesk,influencer,2,-0.2,0.2,0.8,13,-4.841615924433551e-05,-0.00036829495277490576,0.0,0.0
1777642451000,BTCUSDT,ALL,decrypt,regulatory,2,0.4,0.4,0.8,13,8.949122449086744e-06,0.0037394547376399245,0.0,0.0
1777642546000,BTCUSDT,ALL,theblock,exchange,2,0.4,0.4,0.7,13,-0.0007965848819075916,0.0022898301385603226,0.0,0.0
1777642716000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.7,0.7,0.8,13,-0.0007965848819075916,0.0022898301385603226,0.0,0.0
1777644804000,BTCUSDT,ALL,coindesk,exchange,3,0.7,0.7,0.8,14,-0.00010613655302116332,0.001110929898909152,0.0,0.0
1777646620000,BTCUSDT,ALL,theblock,regulatory,3,-0.7,0.7,0.8,14,0.003618142844876493,0.0015017863615445215,0.0,0.0
1777646986000,BTCUSDT,BTC,decrypt,influencer,2,0.4,0.4,0.8,14,0.0005254162279684227,0.0015366669024550195,0.0,0.0
1777657086000,BTCUSDT,ALL,cointelegraph,macro,2,-0.7,0.7,0.8,17,-0.00012430155276221821,-0.004095194336234842,0.0,0.0
1777664716000,BTCUSDT,ALL,theblock,exchange,2,0.5,0.5,0.8,19,-0.006737916851987991,-0.003014264071732997,0.0,0.0
1777667698000,BTCUSDT,BTC,coindesk,influencer,3,0.8,0.8,0.7,20,0.0008728171884782032,0.0023293484843671663,0.0,0.0
1777669154000,BTCUSDT,ALL,decrypt,regulatory,2,-0.2,0.2,0.8,20,0.004305722745034268,0.005122608612831758,0.0,0.0
1777670245000,ETHUSDT,ETH,coindesk,exchange,2,0.2,0.2,0.8,21,0.00446898576302579,0.0035603356763109772,-0.0013228602700476877,-0.0012840965680822602
1777672611000,ETHUSDT,ETH,decrypt,exchange,2,-0.4,0.4,0.8,21,-9.590987958962849e-05,0.0020228265513422272,0.0011147076657248567,0.0009217422868907921
1777672801000,ETHUSDT,ETH,theblock,influencer,2,-0.2,0.2,0.8,22,-0.0016419860627178151,0.0006184668989548392,0.0002422056480395618,0.0002491152420658338
1777677439000,BTCUSDT,ALL,theblock,macro,2,-0.2,0.2,0.8,23,0.003132548637883037,0.003468499045813811,0.0,0.0
1777679711000,BTCUSDT,ALL,theblock,regulatory,3,-0.5,0.5,0.8,23,0.00040499278167427377,0.0016510163146934431,0.0,0.0
1777681067000,BTCUSDT,ALL,decrypt,regulatory,2,-0.2,0.2,0.8,0,0.00020032793005464455,-0.0005760864374798613,0.0,0.0
1777682068000,BTCUSDT,ALL,coindesk,regulatory,2,0.4,0.4,0.8,0,0.0013317420415281944,-2.504763843591551e-05,0.0,0.0
1777682248000,BTCUSDT,BTC,cointelegraph,macro,2,0.8,0.8,0.7,0,0.0006211389479526819,-0.0012861981010640067,0.0,0.0
1777696697000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.3,0.3,0.7,4,-0.0003151242241423713,0.0013573991934865415,0.0,0.0
1777714683000,BTCUSDT,BTC,cointelegraph,influencer,2,-0.4,0.4,0.7,9,-0.0007914539320308389,0.0006355382735907522,0.0,0.0
1777715498000,BTCUSDT,BTC,coindesk,macro,2,0.7,0.7,0.8,9,-0.0005654359610886006,0.0009386466858005704,0.0,0.0
1777729122000,BTCUSDT,BTC,cointelegraph,exchange,2,-0.2,0.2,0.8,13,0.0004751067299257894,0.0008359989760258202,0.0,0.0
1777737767000,BTCUSDT,ALL,decrypt,regulatory,2,0.0,0.0,0.0,16,-0.001220186088248476,-0.0008947946410639007,0.0,0.0
1777743475000,BTCUSDT,ALL,cointelegraph,regulatory,3,0.8,0.8,0.9,17,-0.00019572378592291884,0.0048431117659319955,0.0,0.0
1777747292000,BTCUSDT,ALL,theblock,regulatory,3,0.6,0.6,0.8,18,0.0005406294298213599,0.0034342270312164302,0.0,0.0
1777748473000,BTCUSDT,BTC,coindesk,influencer,3,-0.7,0.7,0.8,19,-0.000184668229315732,0.0032207974404907525,0.0,0.0
1777748563000,BTCUSDT,ALL,coindesk,regulatory,3,0.7,0.7,0.8,19,-0.000184668229315732,0.0032207974404907525,0.0,0.0
1777751841000,BTCUSDT,ALL,coindesk,regulatory,3,-0.8,0.8,0.9,19,0.0004384817162683685,0.003368406347124653,0.0,0.0
1777756744000,BTCUSDT,ALL,decrypt,regulatory,2,-0.2,0.2,0.6,21,0.002050206027292223,-0.0027947739816378547,0.0,0.0
1777758735000,BTCUSDT,ALL,decrypt,regulatory,2,0.0,0.0,0.0,21,0.0014380121489159237,-0.0060842395646938385,0.0,0.0
1777759111000,BTCUSDT,ALL,theblock,geopolitical,3,-0.7,0.7,0.8,21,0.0004938157423173273,-0.005751613095429597,0.0,0.0
1777764830000,BTCUSDT,BTC,theblock,macro,2,-0.5,0.5,0.8,23,-0.00045888162721552384,-0.0066238012956164605,0.0,0.0
1777765106000,BTCUSDT,ALL,cointelegraph,exchange,3,0.7,0.7,0.8,23,-0.0007121687967130974,-0.007074540461138201,0.0,0.0
1777771285000,BTCUSDT,ALL,theblock,regulatory,3,0.8,0.8,0.9,1,-0.0021411413390888256,-0.000696468145141127,0.0,0.0
1777775838000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.2,0.2,0.6,2,0.00012685188065275632,0.00022259880974284663,0.0,0.0
1777801077000,BTCUSDT,ALL,cointelegraph,regulatory,2,0.7,0.7,0.8,9,-0.0008186988368948933,0.0013394921698230977,0.0,0.0
1777807012000,SOLUSDT,SOL,theblock,exchange,2,0.0,0.0,0.3,11,0.0029804482594182335,0.004887935145446054,-0.0005498157963841344,0.0018482367764656171
1777807042000,BTCUSDT,ALL,theblock,regulatory,2,-1.0,1.0,0.3,11,0.003530264055802368,0.003039698368980437,0.0,0.0
1777811870000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.5,0.5,0.8,12,-0.0021896745795572103,-0.0009092232474322559,0.0,0.0
1777819095000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.5,0.5,0.7,14,-8.995176527160087e-05,-0.00027785947831804325,0.0,0.0
1777827731000,BTCUSDT,ALL,coindesk,regulatory,2,-0.35,0.35,0.7,17,0.000496172528674288,0.0042980849927518605,0.0,0.0
1777833275000,BTCUSDT,ALL,decrypt,hack,3,0.7,0.7,0.8,18,0.001393104431739678,0.005922822700802577,0.0,0.0
1777837082000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.35,0.35,0.8,19,0.0026214061152858292,-0.0026320658487267723,0.0,0.0
1777844462000,ETHUSDT,ETH,theblock,hack,2,-0.45,0.45,0.8,21,0.013113863350180166,0.006554775498939014,0.004417896100383567,0.0024326487698911325
1777854444000,BTCUSDT,ALL,theblock,regulatory,2,-0.4,0.4,0.8,0,0.006648760680954657,0.02514199302163833,0.0,0.0
1777858637000,BTCUSDT,BTC,cointelegraph,influencer,2,-0.4,0.4,0.8,1,0.017307994923857706,0.016243527918781808,0.0,0.0
1777865438000,BTCUSDT,BTC,coindesk,influencer,3,0.7,0.7,0.8,3,0.0037453506541427206,-0.003329742226528709,0.0,0.0
1777874893000,BTCUSDT,BTC,theblock,influencer,2,-0.35,0.35,0.7,6,-0.00026201856903329546,-0.01455429315047918,0.0,0.0
1777880697000,BTCUSDT,BTC,coindesk,influencer,3,0.8,0.8,0.7,7,-0.0018460938102693447,-0.013435620530977577,0.0,0.0
1777882614000,BTCUSDT,BTC,coindesk,influencer,3,-0.5,0.5,0.7,8,0.0005403163203767658,-0.008986320144636628,0.0,0.0
1777883794000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.1,0.1,0.6,8,0.0017646199901450998,-0.00910610149318447,0.0,0.0
1777888874000,BTCUSDT,ALL,theblock,exchange,3,0.7,0.7,0.8,10,0.002463914724345262,-0.0035691368991210837,0.0,0.0
1777894608000,ETHUSDT,ETH,cointelegraph,regulatory,2,-0.3,0.3,0.7,11,0.0031017848115366675,0.008375675837781982,-0.00014873744640597764,-0.00654715902710179
1777894973000,BTCUSDT,ALL,theblock,geopolitical,2,-0.2,0.2,0.8,11,0.0028182137264944895,0.013122129153425144,0.0,0.0
1777901608000,BTCUSDT,ALL,coindesk,other,2,0.8,0.8,0.9,13,0.007071814415974265,0.017270080543556166,0.0,0.0
1777901873000,SOLUSDT,SOL,coindesk,exchange,2,0.7,0.7,0.8,13,0.006658739595719387,0.008204518430440011,-0.0017561384381243883,-0.009615857244263504
1777901873000,BTCUSDT,BTC,cointelegraph,influencer,3,0.7,0.7,0.8,13,0.008414878033843776,0.017820375674703515,0.0,0.0
1777904060000,BTCUSDT,BTC,cointelegraph,influencer,3,0.8,0.8,0.7,14,0.005692339432476379,0.015174680733263335,0.0,0.0
1777907053000,BTCUSDT,ALL,coindesk,exchange,3,0.7,0.7,0.8,15,-0.003491563169122136,-0.00021690373108129712,0.0,0.0
1777910516000,BTCUSDT,ALL,coindesk,exchange,2,-0.45,0.45,0.8,16,0.006795694343500136,0.002768602290669442,0.0,0.0
1777911336000,BTCUSDT,ALL,cointelegraph,regulatory,3,-0.7,0.7,0.8,16,0.002635808950387286,-0.0034206333691295665,0.0,0.0
1777911697000,BTCUSDT,BTC,decrypt,macro,2,-0.4,0.4,0.7,16,0.00254461487885016,-0.002701012923463364,0.0,0.0
1777911962000,BTCUSDT,ALL,coindesk,influencer,2,-0.2,0.2,0.6,16,0.0005917167134434909,-0.003649584116579452,0.0,0.0
1777912693000,BTCUSDT,ALL,theblock,influencer,2,-0.4,0.4,0.7,16,-4.235405850261387e-06,-0.004466110898372011,0.0,0.0
1777914149000,BTCUSDT,ALL,coindesk,exchange,3,0.6,0.6,0.8,17,0.0003944274336291631,-0.0031183291013389125,0.0,0.0
1777914874000,BTCUSDT,ALL,cointelegraph,regulatory,2,-0.4,0.4,0.8,17,-0.0022903001072611673,-0.00419844841895578,0.0,0.0
1777915240000,BTCUSDT,ALL,decrypt,influencer,2,-0.4,0.4,0.7,17,-0.0022004232290707693,-0.003069305749192952,0.0,0.0
1777915500000,ETHUSDT,ETH,coindesk,influencer,3,0.8,0.8,0.9,17,-0.0013983532383917696,-0.0033416840228638334,0.0008020699906789996,-0.0002723782736708813
1777916503000,BTCUSDT,BTC,decrypt,influencer,2,-0.4,0.4,0.7,17,-0.003147753264992059,-0.0012923298012719187,0.0,0.0
1777917507000,BTCUSDT,ALL,theblock,regulatory,3,0.7,0.7,0.8,17,-0.005026773193311462,-0.001140628673644395,0.0,0.0
1777918057000,BTCUSDT,ALL,theblock,exchange,3,-0.7,0.7,0.8,18,-0.003772804731822954,-0.0003586335204538438,0.0,0.0
1777918513000,BTCUSDT,BTC,cointelegraph,exchange,2,0.4,0.4,0.8,18,-0.003447534980709155,0.0005203144468950427,0.0,0.0
1777918873000,ETHUSDT,ETH,decrypt,influencer,3,0.8,0.8,0.7,18,-0.0028513893119437306,-0.0016372220530004311,0.0013984568967932987,-0.0016071988092791756
1777920964000,BTCUSDT,ALL,theblock,regulatory,3,-0.6,0.6,0.8,18,-0.00031290210075518576,-0.0008051230971108936,0.0,0.0
1777922150000,BTCUSDT,BTC,cointelegraph,influencer,3,-0.6,0.6,0.8,19,0.00027687698270617567,-0.0010124643414585188,0.0,0.0
1777924057000,BTCUSDT,ALL,decrypt,regulatory,2,-0.4,0.4,0.8,19,-0.0006460695332334287,-0.0017550638887510184,0.0,0.0
1777924422000,BTCUSDT,BTC,decrypt,regulatory,2,-0.2,0.2,0.6,19,-0.0014566543219761696,-0.002402149267781706,0.0,0.0
1777928600000,BTCUSDT,ALL,decrypt,regulatory,3,0.5,0.5,0.8,21,0.002743034820311241,0.0014465544573567524,0.0,0.0
1777929506000,BTCUSDT,ALL,theblock,exchange,2,-0.2,0.2,0.8,21,7.399494866144884e-05,-0.00010825186933793862,0.0,0.0
